db,uu,ug,ur,ui,uz,uy,gg,gr,gi,gz,gy,rr,ri,rz,ry,ii,iz,iy,zz,zy,yy
agnddf_v1.5_10yrs.db,4,2,1,6,6,11,6,3,6,9,11,4,4,6,10,9,5,11,4,6,5
alt_dust_v1.5_10yrs.db,12,11,9,10,11,1,12,12,12,10,6,12,12,12,12,12,12,12,12,12,12
alt_roll_mod2_dust_sdf_0.20_v1.5_10yrs.db,12,10,12,12,9,5,12,11,11,11,7,12,12,11,10,12,12,12,12,12,12
baseline_2snaps_v1.5_10yrs.db,5,5,2,4,10,1,4,5,12,10,2,7,5,10,6,4,5,10,3,8,4
baseline_samefilt_v1.5_10yrs.db,12,2,2,10,0,5,8,0,4,0,6,7,5,0,1,9,0,11,11,8,3
baseline_v1.5_10yrs.db,6,6,5,5,4,0,6,5,6,4,2,6,6,4,4,6,6,6,6,6,6
bulges_bs_v1.5_10yrs.db,11,10,11,10,7,4,12,12,12,12,10,12,12,12,12,12,12,12,12,12,12
bulges_bulge_wfd_v1.5_10yrs.db,12,10,10,11,7,3,12,12,12,12,10,12,12,12,12,12,12,12,12,12,12
bulges_cadence_bs_v1.5_10yrs.db,12,9,12,12,8,0,12,12,12,12,6,12,12,12,10,12,12,12,12,12,12
bulges_cadence_bulge_wfd_v1.5_10yrs.db,12,9,12,12,9,5,12,12,12,12,6,12,12,12,12,12,12,12,12,12,12
bulges_cadence_i_heavy_v1.5_10yrs.db,10,10,12,12,10,2,12,12,11,12,8,12,12,12,11,12,12,12,12,12,12
bulges_i_heavy_v1.5_10yrs.db,12,9,12,11,3,2,12,12,12,12,11,12,12,11,12,12,12,12,12,12,12
daily_ddf_v1.5_10yrs.db,4,5,3,2,5,7,3,4,3,6,5,3,3,2,5,9,6,6,5,4,5
dcr_nham1_ug_v1.5_10yrs.db,5,1,3,6,9,1,5,3,7,11,4,4,5,4,4,7,8,9,7,4,7
dcr_nham1_ugr_v1.5_10yrs.db,9,7,3,4,7,1,4,2,4,7,0,5,9,12,9,8,9,12,6,8,6
dcr_nham1_ugri_v1.5_10yrs.db,8,6,4,2,5,0,6,3,5,8,0,5,5,7,4,6,4,9,3,5,7
dcr_nham2_ug_v1.5_10yrs.db,8,0,6,8,7,0,3,2,3,10,2,5,5,10,5,7,7,12,6,10,4
dcr_nham2_ugr_v1.5_10yrs.db,3,9,4,2,3,4,3,3,4,5,1,6,5,8,6,3,3,12,3,6,3
dcr_nham2_ugri_v1.5_10yrs.db,9,4,5,8,9,3,4,3,4,5,2,5,4,4,3,8,9,11,5,9,9
descddf_v1.5_10yrs.db,7,8,8,11,7,6,4,4,9,6,0,8,9,1,4,6,4,11,4,11,4
filterdist_indx1_v1.5_10yrs.db,3,3,1,1,1,0,3,0,1,3,0,3,0,1,2,3,3,3,3,3,3
filterdist_indx2_v1.5_10yrs.db,0,0,0,2,1,1,3,3,2,1,0,3,3,1,1,3,3,3,3,3,3
filterdist_indx3_v1.5_10yrs.db,0,2,0,0,0,0,3,3,3,1,0,3,2,0,0,3,3,3,3,3,3
filterdist_indx4_v1.5_10yrs.db,3,0,3,0,1,1,2,0,0,1,0,3,1,2,0,3,3,3,3,3,3
filterdist_indx5_v1.5_10yrs.db,0,0,0,1,0,2,1,0,0,1,1,3,3,0,1,3,3,3,3,3,3
filterdist_indx6_v1.5_10yrs.db,0,0,0,0,0,0,1,1,2,1,0,3,3,2,0,3,3,3,3,3,3
filterdist_indx7_v1.5_10yrs.db,3,0,1,2,1,0,3,3,3,2,0,3,3,2,0,3,3,3,3,3,3
filterdist_indx8_v1.5_10yrs.db,0,0,0,2,0,1,1,0,2,3,2,3,3,1,2,3,3,3,3,3,3
footprint_add_mag_cloudsv1.5_10yrs.db,12,12,12,12,2,0,12,12,12,6,7,12,12,12,12,12,12,12,12,12,12
footprint_big_sky_dustv1.5_10yrs.db,8,6,9,10,6,2,11,10,11,11,7,12,12,9,10,12,11,11,12,12,12
footprint_big_sky_nouiyv1.5_10yrs.db,9,9,9,12,2,1,11,11,12,12,8,12,12,12,11,12,12,12,12,12,12
footprint_big_skyv1.5_10yrs.db,10,9,9,11,2,4,12,12,12,12,10,12,12,11,11,12,12,12,12,12,12
footprint_big_wfdv1.5_10yrs.db,2,0,2,2,8,5,4,6,9,11,5,5,7,11,8,4,4,9,3,4,5
footprint_bluer_footprintv1.5_10yrs.db,8,6,0,8,9,0,5,4,10,10,0,6,10,12,4,7,4,5,4,9,6
footprint_gp_smoothv1.5_10yrs.db,5,2,2,2,6,3,4,5,6,8,0,7,6,6,4,8,8,9,7,6,6
footprint_newAv1.5_10yrs.db,12,8,10,9,8,1,12,11,9,8,1,12,12,11,10,12,12,12,12,12,12
