db,uu,ug,ur,ui,uz,uy,gg,gr,gi,gz,gy,rr,ri,rz,ry,ii,iz,iy,zz,zy,yy
agnddf_v1.5_10yrs.db,2528438,69489,67903,9606,0,100,5227382,125596,23675,1004,340,28863192,182248,12104,1269,29107634,198133,31206,23126691,160282,25479270
alt_dust_v1.5_10yrs.db,2078625,68887,65360,10816,0,62,4433888,122398,28452,1869,961,24721350,179539,17599,3279,25077160,199732,43498,20113575,178403,22373124
alt_roll_mod2_dust_sdf_0.20_v1.5_10yrs.db,2140525,76927,65540,11526,0,119,4684778,126685,30221,1782,1008,23746886,193399,20540,5068,24232862,206624,48301,19534977,186976,22380569
baseline_2snaps_v1.5_10yrs.db,2103640,62822,58841,7395,0,51,4479341,115139,20909,972,314,24805420,163276,11837,1551,25062517,186937,32093,20170772,158304,22387717
baseline_samefilt_v1.5_10yrs.db,3584581,1475,2247,1374,0,586,5770410,3969,3244,1059,895,31054342,12407,2500,1750,31052393,6200,3249,25730347,10009,26283603
baseline_v1.5_10yrs.db,2468080,70578,66368,9339,0,50,5330741,127608,24946,987,494,29186938,180466,14403,2043,29609453,206627,38139,23694537,174632,26094240
bulges_bs_v1.5_10yrs.db,1877610,60913,52309,6068,0,26,3879233,100173,17460,797,345,21168144,147749,10861,1194,21478596,162763,27951,17155583,141809,19190888
bulges_bulge_wfd_v1.5_10yrs.db,1859800,59891,52733,6389,0,47,3792167,98820,17799,760,296,20709540,145739,10734,1093,20905497,161000,27825,16791607,139108,18787564
bulges_cadence_bs_v1.5_10yrs.db,1876442,61033,52234,6442,0,107,3856450,99852,18005,673,423,21256649,148008,10645,1254,21422915,163351,27709,17191421,139711,19222466
bulges_cadence_bulge_wfd_v1.5_10yrs.db,1845901,60821,50754,6239,0,91,3827096,98145,17897,618,265,20629334,146226,11011,1139,20913396,159981,27125,16815577,137969,18880128
bulges_cadence_i_heavy_v1.5_10yrs.db,1865900,60040,51183,5872,0,30,3796515,98418,17838,747,396,20589390,146617,10349,1438,20982847,161765,27855,16809692,138267,18719331
bulges_i_heavy_v1.5_10yrs.db,1841803,59953,51067,6296,0,36,3775468,98497,17798,649,382,20690650,147631,10562,1318,21086488,160816,27457,16781619,137166,18724662
daily_ddf_v1.5_10yrs.db,2238045,65719,60213,7449,0,42,4791357,115970,20019,862,279,26404646,160975,11416,1660,26728950,195166,30759,21359782,156945,23572127
dcr_nham1_ug_v1.5_10yrs.db,2567039,39620,62040,9116,0,44,5362840,111667,22203,1178,417,28981291,197915,13640,1566,29500322,200814,38144,23480833,179258,25863640
dcr_nham1_ugr_v1.5_10yrs.db,2628197,50114,52605,6973,0,114,5346003,104216,20642,749,280,29219466,174918,13250,2160,29205615,209393,38745,23496010,176685,25933974
dcr_nham1_ugri_v1.5_10yrs.db,2610085,44548,57433,7592,0,39,5357575,109013,21191,1130,433,29132067,157998,13084,1758,29565956,193301,39160,23454861,183522,26035087
dcr_nham2_ug_v1.5_10yrs.db,2849644,21354,56593,7577,0,11,5398942,89752,16994,1402,381,28718224,205816,14032,1801,29273431,197284,36748,23341766,178901,25918209
dcr_nham2_ugr_v1.5_10yrs.db,2797023,36756,42309,5926,0,66,5447088,81758,15900,491,196,29343504,165456,12445,2499,29237304,212961,39116,23463365,176241,25706550
dcr_nham2_ugri_v1.5_10yrs.db,2801642,28651,52779,5559,0,58,5494774,94080,17444,728,337,29216959,135481,11701,1575,29802291,182013,36613,23186157,188442,25850256
descddf_v1.5_10yrs.db,2426227,72141,62560,8716,0,76,5175270,121897,22852,855,512,28381922,189488,12425,1821,28603020,178681,31313,22797766,172833,25260773
filterdist_indx1_v1.5_10yrs.db,17710903,278945,75021,4502,0,39,19785454,110339,22692,1884,422,19839481,111375,22499,1675,20145064,216098,36912,20649256,154691,22615356
filterdist_indx2_v1.5_10yrs.db,3045817,77889,79106,11068,0,49,6440865,147206,30296,1285,357,34558131,210830,17067,1856,35015168,230760,42297,28001172,187191,30537343
filterdist_indx3_v1.5_10yrs.db,2755765,134473,26262,1847,0,36,25410319,294389,33846,2321,507,28504808,116136,14721,801,26943583,227292,39233,22421301,157418,24382053
filterdist_indx4_v1.5_10yrs.db,18068429,142459,203401,5385,0,36,5406265,64874,11543,662,161,27781877,111961,21034,1354,27441331,251337,39493,23130614,151728,25017300
filterdist_indx5_v1.5_10yrs.db,2135817,65391,64720,9017,0,119,4101876,112487,22378,582,312,21922649,172079,6534,2508,22095944,190629,36669,47892790,317231,51878000
filterdist_indx6_v1.5_10yrs.db,2452153,94762,48038,7258,0,111,5235138,109130,23742,388,146,28461193,263413,18765,794,63434742,272716,32938,23501934,131239,25090025
filterdist_indx7_v1.5_10yrs.db,6471710,137273,95078,10953,0,46,10571331,156799,28232,1478,597,29901897,163485,18633,1951,29968523,234751,40134,24482822,168139,26709266
filterdist_indx8_v1.5_10yrs.db,2561151,74725,68402,9336,0,21,5278209,127775,26765,843,226,28103054,202985,12668,1052,34282027,233678,44367,33866023,212273,36713367
footprint_add_mag_cloudsv1.5_10yrs.db,2401685,68712,64060,8306,0,59,5115501,123686,24016,972,500,28235691,180183,14089,1763,28616198,201729,36322,23041635,172616,25430904
footprint_big_sky_dustv1.5_10yrs.db,2280063,66806,64112,8454,0,114,5032792,125909,24805,1040,527,28578207,181904,15404,1623,28920897,204882,37247,23218425,169293,25551501
footprint_big_sky_nouiyv1.5_10yrs.db,2895466,74074,75866,10283,0,24,6119295,140873,27400,1048,339,33426707,201083,16981,1685,34075186,237867,46742,27132014,203024,29758458
footprint_big_skyv1.5_10yrs.db,2749010,76534,71125,10418,0,45,5899701,136180,27453,1181,445,32050998,197469,16232,1868,32403453,214723,41457,25996992,194682,28368674
footprint_big_wfdv1.5_10yrs.db,2314312,72533,69142,7445,0,32,4588133,127360,23181,894,375,25273526,189583,15051,1532,25558367,212792,38423,20441253,176199,23066577
footprint_bluer_footprintv1.5_10yrs.db,2569369,125295,23334,2115,0,8,21366442,260027,31921,1849,466,29304150,122890,12536,791,28045517,198746,30403,14406675,122109,15748460
footprint_gp_smoothv1.5_10yrs.db,2215352,66362,61234,8089,0,96,4644948,116491,21884,871,320,25308076,166397,12733,1421,25522374,190133,34330,20433349,161064,22739883
footprint_newAv1.5_10yrs.db,1661759,53062,49643,4518,0,72,3283362,92348,15443,547,167,18821956,136845,10956,955,19007749,158513,25983,14236488,122291,16071872
footprint_newBv1.5_10yrs.db,1871291,57876,53497,5717,0,50,3875232,102031,17362,541,245,22518483,149281,12126,1129,22730864,171739,29899,17120293,139438,19164091
footprint_no_gp_northv1.5_10yrs.db,2505174,71190,66124,9119,0,23,5370075,127453,24732,988,396,29588242,182917,14221,1621,29942201,208580,38197,23982716,175758,26538040
footprint_standard_goalsv1.5_10yrs.db,2457986,70733,64885,9064,0,52,5298544,126902,24873,1012,322,29258434,182270,14523,1773,29570603,205957,37875,23662151,175866,26212419
footprint_stuck_rollingv1.5_10yrs.db,3519023,74762,66416,12166,0,122,8257355,132176,28419,1305,744,47124760,204315,19458,3608,47749758,215131,47292,38257317,204661,41110831
goodseeing_gi_v1.5_10yrs.db,2432658,68719,62802,8331,0,20,5294906,122055,20945,1439,774,29174841,180502,13200,1986,29714784,203456,32213,23492354,160297,25973915
goodseeing_gri_v1.5_10yrs.db,2512447,67962,66217,7985,0,75,5330967,125256,20962,1552,733,29242901,176438,13376,2266,29614313,202004,32830,23491985,161059,25909285
goodseeing_griz_v1.5_10yrs.db,2466808,69098,64597,8135,0,28,5274448,124077,21069,1464,866,29169101,179287,13352,2592,29449668,193461,32756,23759952,177631,25808800
goodseeing_gz_v1.5_10yrs.db,2472154,66097,68970,8524,0,120,5302128,126540,21279,1916,859,29080280,173150,13583,2307,29324948,201208,33437,23665117,168783,25892489
goodseeing_i_v1.5_10yrs.db,2406688,74825,58451,8031,0,7,5272001,118724,21083,954,375,29096943,180662,13084,1914,29719923,209198,32454,23587351,159135,25989824
greedy_footprint_v1.5_10yrs.db,2508390,74670,63857,8352,0,1,5291487,122717,22299,772,330,29407667,166495,13257,2089,30010391,191818,40232,23137911,205258,26187044
roll_mod2_dust_sdf_0.20_v1.5_10yrs.db,2160880,73087,55908,6467,0,41,4663856,112771,21289,979,449,23823108,170769,14096,2267,24354964,185470,34431,19654546,164877,22493142
rolling_mod2_sdf_0.10_v1.5_10yrs.db,2563110,78157,64049,8887,0,70,5593584,127143,24052,1153,597,28514586,185932,17142,3054,28970246,207794,38018,23396530,176653,26247101
