db,uu,ug,ur,ui,uz,uy,gg,gr,gi,gz,gy,rr,ri,rz,ry,ii,iz,iy,zz,zy,yy
agnddf_v1.5_10yrs.db,352,417,562,717,811,707,267,345,622,664,747,78,535,661,766,84,299,504,68,414,98
alt_dust_v1.5_10yrs.db,64,304,196,380,636,502,39,91,351,523,684,2,228,613,870,2,92,189,5,167,11
alt_roll_mod2_dust_sdf_0.20_v1.5_10yrs.db,102,519,233,468,831,649,117,187,553,743,780,2,572,900,1034,2,290,419,7,343,22
baseline_2snaps_v1.5_10yrs.db,58,228,234,348,577,467,37,122,280,517,535,1,162,534,671,0,164,315,2,290,3
baseline_samefilt_v1.5_10yrs.db,1131,31,17,567,474,487,625,2,718,843,796,396,79,555,584,321,10,56,484,216,185
baseline_v1.5_10yrs.db,300,498,516,681,801,584,325,353,617,681,681,87,501,808,830,83,422,660,105,580,129
bulges_bs_v1.5_10yrs.db,15,215,123,234,494,465,8,53,167,399,471,0,116,464,602,0,55,204,0,150,0
bulges_bulge_wfd_v1.5_10yrs.db,24,189,103,240,581,520,8,38,149,380,466,0,90,417,543,0,47,180,0,142,2
bulges_cadence_bs_v1.5_10yrs.db,28,193,91,241,527,491,7,52,218,434,519,0,146,461,562,0,73,165,0,132,1
bulges_cadence_bulge_wfd_v1.5_10yrs.db,25,208,98,234,592,543,3,29,178,404,411,0,125,482,536,0,29,144,0,109,1
bulges_cadence_i_heavy_v1.5_10yrs.db,34,196,98,196,527,469,8,33,148,413,455,0,126,414,544,5,54,177,0,140,0
bulges_i_heavy_v1.5_10yrs.db,25,152,88,185,485,446,2,25,108,349,491,0,116,400,569,5,45,142,0,115,1
daily_ddf_v1.5_10yrs.db,137,345,282,389,744,623,86,189,375,584,579,6,321,598,660,4,290,488,10,389,27
dcr_nham1_ug_v1.5_10yrs.db,402,23,522,815,654,457,346,135,575,877,973,91,686,701,764,87,355,582,100,629,127
dcr_nham1_ugr_v1.5_10yrs.db,460,124,285,583,723,577,332,147,542,682,644,98,436,820,892,80,427,647,93,558,136
dcr_nham1_ugri_v1.5_10yrs.db,448,50,368,654,708,671,335,180,641,730,780,83,314,794,851,92,320,640,103,641,128
dcr_nham2_ug_v1.5_10yrs.db,722,2,350,824,735,554,368,45,580,935,992,68,720,723,832,81,290,562,108,629,127
dcr_nham2_ugr_v1.5_10yrs.db,678,32,165,567,758,553,409,60,419,590,671,126,357,799,880,81,511,688,87,621,97
dcr_nham2_ugri_v1.5_10yrs.db,675,6,285,607,590,590,421,90,667,751,883,96,259,804,911,104,232,603,86,648,115
descddf_v1.5_10yrs.db,249,521,400,638,788,690,238,254,502,628,685,57,543,676,759,36,206,398,56,475,87
filterdist_indx1_v1.5_10yrs.db,1355,1352,1025,681,1193,635,1345,255,808,1126,896,0,5,1143,1013,0,601,609,1,340,10
filterdist_indx2_v1.5_10yrs.db,970,668,923,1015,1002,780,1054,793,994,1035,942,926,979,1076,1007,927,770,803,926,796,731
filterdist_indx3_v1.5_10yrs.db,626,1337,0,27,783,418,1351,1341,1265,1230,927,40,13,769,574,10,702,737,27,378,44
filterdist_indx4_v1.5_10yrs.db,1355,1341,1343,861,1274,795,388,0,30,741,625,24,7,1078,894,15,1063,872,63,341,73
filterdist_indx5_v1.5_10yrs.db,47,321,394,612,1089,1246,4,144,328,603,982,0,236,380,1011,0,177,481,1338,1331,1338
filterdist_indx6_v1.5_10yrs.db,266,1110,87,770,841,447,265,127,767,557,424,51,1285,895,582,1339,1224,795,102,252,58
filterdist_indx7_v1.5_10yrs.db,1341,1336,1242,1129,1151,702,1339,1035,1040,1054,854,139,236,1021,916,105,827,781,192,535,187
filterdist_indx8_v1.5_10yrs.db,379,642,586,762,1055,882,267,384,787,892,919,30,806,815,848,778,806,850,1327,1044,1279
footprint_add_mag_cloudsv1.5_10yrs.db,246,415,397,514,736,605,216,246,525,663,654,58,441,716,795,43,331,548,52,564,87
